Code;ForecastDate;ForecastType;ForecastStart;ForecastEnd;PrecipitationProbability;WeatherConditions;PrecipitationType;ExpectedPrecipitationAmount;MinimumTemperature;MaximumTemperature;WindDirection;WindSpeed;PrecipitationAmountDay;Notes;global_id
647752;09.08.2020 05:38;трехчасовой прогноз;09.08.2020 09:00;09.08.2020 12:00;;;дождь;;23;25;;;;Днем местами небольшой кратковременный дождь 0-2 мм. Температура воздуха 23…25 градусов. Ветер северный 5-10 м/сек. Ночью без осадков. Температура 13…15 градусов. Ветер северный 3-8 м/сек.;1047919811
647945;10.08.2020 05:59;трехчасовой прогноз;10.08.2020 09:00;10.08.2020 12:00;;;дождь;;25;27;;;;Днем жаркая погода, местами небольшой кратковременный дождь 0-2 мм. Температура воздуха 25…27 градусов. Ветер северный 5-10 м/сек. Ночью местами кратковременный дождь 0-8 мм. Температура 12…14 градусов. Ветер северный 3-8 м/сек.;1047976289
648142;11.08.2020 05:23;трехчасовой прогноз;11.08.2020 09:00;11.08.2020 12:00;;;дождь;;20;22;;;;Днем местами небольшой кратковременный дождь 0-2 мм. Температура воздуха 20…22 градуса. Ветер северо-западный 5-10 м/сек. Ночью местами небольшой дождь 0-2 мм. Температура 11…13 градусов. Ветер северо-западный 5-10 м/сек.;1048022615
648339;12.08.2020 05:59;трехчасовой прогноз;12.08.2020 09:00;12.08.2020 12:00;;;дождь;;17;19;;;;Днем временами дождь 1-5 мм. Температура воздуха 17…19 градусов. Ветер северо-западный 5-10 м/сек, местами порывы 12-15 м/сек. Ночью временами дождь 0-2 мм. Температура 11…13 градусов. Ветер северный 5-10 м/сек.;1048072525
648536;13.08.2020 05:52;трехчасовой прогноз;13.08.2020 09:00;13.08.2020 12:00;;;дождь;;16;18;;;;Днем местами кратковременный дождь 0-3 мм. Температура воздуха 16…18 градусов. Ветер северный 5-10 м/сек, местами порывы 12-15 м/сек. Ночью без существенных осадков 0-0,2 мм. Температура 9…11 градусов. Ветер северный 5-10 м/сек.;1048115833
648732;14.08.2020 05:20;трехчасовой прогноз;14.08.2020 09:00;14.08.2020 12:00;;;дождь;;16;18;;;;Днем местами небольшой дождь 0-1 мм. Температура воздуха 16…18 градусов. Ветер северный 5-10 м/сек. Ночью без существенных осадков 0-0,2 мм. Температура 9…11 градусов. Ветер северный 5-10 м/сек.;1048156500
648930;15.08.2020 06:00;трехчасовой прогноз;15.08.2020 09:00;15.08.2020 12:00;;;без осадков;;17;19;;;;Днем без осадков. Температура воздуха 17…19 градусов. Ветер северо-западный 3-8 м/сек. Ночью без осадков. Температура 9…11 градусов. Ветер слабый, менее 5 м/сек.;1048200963
649127;16.08.2020 06:13;трехчасовой прогноз;16.08.2020 09:00;16.08.2020 12:00;;;без осадков;;21;23;;;;Днем местами небольшой дождь 0-2 мм. Температура воздуха 21…23 градусов. Ветер западный 3-8 м/сек. Ночью без осадков. Температура 13…15 градусов. Ветер слабый, менее 5 м/сек.;1048242156
649301;17.08.2020 05:21;трехчасовой прогноз;17.08.2020 09:00;17.08.2020 12:00;;;дождь;;23;25;;;;Днем местами небольшой кратковременный дождь 0-2 мм. Температура воздуха 23…25 градусов. Ветер северо-западный 5-10 м/сек. Ночью без осадков. Температура 13…15 градусов. Ветер слабый, менее 5 м/сек.;1048284054
649498;18.08.2020 05:40;трехчасовой прогноз;18.08.2020 09:00;18.08.2020 12:00;;;без осадков;;22;24;;;;Днем без осадков. Температура воздуха 22…24 градуса. Ветер северо-западный 5-10 м/сек. Ночью без осадков. Температура 10…12 градусов. Ветер восточный 3-8 м/сек.;1048391230
649706;19.08.2020 06:02;трехчасовой прогноз;19.08.2020 09:00;19.08.2020 12:00;;;без осадков;;21;23;;;;Днем без осадков. Температура воздуха 21…23 градуса. Ветер слабый менее 5 м/сек. Ночью без осадков. Температура 11…13 градусов, местами до 7 градусов. Ветер слабый менее 5 м/сек.;1048465582
